name,category,price,measure,madori,hikiwatashi,kanseijiki,floor,building,adress,nearest_line,nearest_station,walk_time,url,latitude,longitude
藤和用賀コープII 2980万円（2K）,中古マンション,2980,41.4,2K,相談,1981年7月,2.0,RC5階建,東京都世田谷区玉川台２,東急田園都市線,用賀,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71629828/,35.62471439999999,139.6292703
ブランシール世田谷 2980万円（1LDK）,中古マンション,2980,40.32,1LDK,相談,1981年3月,2.0,RC3階建,東京都世田谷区世田谷４,東急世田谷線,松陰神社前,2,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71476091/,35.6454224,139.6522237
ハイコーポ経堂 2998万円（1LDK）,中古マンション,2998,43.66,1LDK,即引渡可,1969年9月,2.0,RC3階建,東京都世田谷区経堂１,小田急線,経堂,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71568075/,35.6490736,139.6356453
ハイコーポ経堂 2998万円（1LDK）,中古マンション,2998,43.66,1LDK,即引渡可,1969年9月,2.0,RC3階建,東京都世田谷区経堂１,小田急線,経堂,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70542645/,35.6490736,139.6356453
スカイコート明大前第2 2998万円（1LDK）,中古マンション,2998,30.74,1LDK,相談,1988年12月,9.0,SRC11階建,東京都世田谷区松原１-54-8,京王線,明大前,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71638664/,35.6704746,139.6539575
スカイコート明大前第２ 2998万円（1DK）,中古マンション,2998,30.74,1DK,相談,1988年12月,9.0,SRC11階建,東京都世田谷区松原１,京王井の頭線,明大前,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71731852/,35.667411,139.6541369
スカイコート明大前第２ 2998万円（1LDK）,中古マンション,2998,30.74,1LDK,相談,1988年12月,9.0,SRC11階建,東京都世田谷区松原１,京王井の頭線,明大前,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71692233/,35.667411,139.6541369
スカイコート明大前第ニ 2998万円（1DK）,中古マンション,2998,30.74,1DK,相談,1988年12月,9.0,SRC11階建,東京都世田谷区松原１-54-8,京王線,明大前,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71657976/,35.6704746,139.6539575
NDマンション 3050万円（3LDK）,中古マンション,3050,58.82,3LDK,相談,1994年12月,3.0,RC4階建,東京都世田谷区鎌田２,東急田園都市線,二子玉川,22,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71570002/,35.6186757,139.6114238
サンライズ尾山台 3080万円（1LDK）,中古マンション,3080,48.6,1LDK,相談,1984年3月,1.0,RC5階地下1階建,東京都世田谷区玉堤１,東急大井町線,尾山台,16,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71667402/,35.5975486,139.651586
第２北烏山ヒミコマンション 3098万円（2LDK）,中古マンション,3098,58.32,2LDK,即引渡可,1978年2月,2.0,RC6階地下1階建,東京都世田谷区給田４,京王線,千歳烏山,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71646191/,35.6700795,139.5910344
パラスト明大前 3099万円（1LDK）,中古マンション,3099,42.51,1LDK,相談,1976年3月,3.0,SRC10階建,東京都世田谷区松原１-45-7,京王井の頭線,明大前,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70244193/,35.67027059999999,139.6522038
パラスト明大前 3099万円（1LDK）,中古マンション,3099,42.51,1LDK,2023年1月,1976年3月,3.0,SRC10階建,東京都世田谷区松原１,京王線,明大前,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70387111/,35.667411,139.6541369
メナー代田 3100万円（1LDK）,中古マンション,3100,35.92,1LDK,即引渡可,1983年1月,3.0,SRC7階建,東京都世田谷区代田３,小田急線,世田谷代田,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71205653/,35.6546742,139.6566879
ユニーブル明大前 3100万円（2DK）,中古マンション,3100,44.58,2DK,相談,1987年3月,3.0,SRC7階建,東京都世田谷区松原２,京王線,明大前,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71518783/,35.6676515,139.6490352
ユニーブル明大前 3100万円（2DK）,中古マンション,3100,44.58,2DK,相談,1987年3月,3.0,SRC7階建,東京都世田谷区松原２,京王線,明大前,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71510053/,35.6676515,139.6490352
ユニーブル明大前 3100万円（2LDK）,中古マンション,3100,44.58,2LDK,相談,1987年3月,3.0,SRC7階建,東京都世田谷区松原２-35-12,京王線,明大前,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71457347/,35.6678871,139.6457472
弦巻ハイツ 3150万円（1LDK）,中古マンション,3150,54.82,1LDK,相談,1971年4月,11.0,RC11階建,東京都世田谷区弦巻５,東急田園都市線,桜新町,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71717949/,35.6368497,139.6394707
エクセレンス世田谷 3170万円（1DK）,中古マンション,3170,31.34,1DK,相談,1995年7月,4.0,RC4階建,東京都世田谷区世田谷４,東急世田谷線,世田谷,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71384925/,35.6454224,139.6522237
エクセレンス世田谷 3170万円（1DK）,中古マンション,3170,31.34,1DK,相談,1995年7月,4.0,RC4階建,東京都世田谷区世田谷４,東急世田谷線,世田谷,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71510398/,35.6454224,139.6522237
エクセレンス世田谷 3170万円（1DK）,中古マンション,3170,31.34,1DK,相談,1995年7月,4.0,RC4階建,東京都世田谷区世田谷４,小田急線,豪徳寺,13,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71276447/,35.6454224,139.6522237
エクセレンス世田谷 3170万円（1DK）,中古マンション,3170,31.34,1DK,相談,1995年7月,4.0,RC4階建,東京都世田谷区世田谷４-27-5,東急世田谷線,世田谷,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71114231/,35.6474831,139.6520443
エクセレンス世田谷 3170万円（1DK）,中古マンション,3170,31.34,1DK,相談,1995年7月,4.0,RC4階建,東京都世田谷区世田谷４,東急世田谷線,世田谷,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71021304/,35.6454224,139.6522237
千歳マンション 3180万円（2LDK）,中古マンション,3180,58.32,2LDK,即引渡可,1971年7月,4.0,RC7階建,東京都世田谷区南烏山３-13－15,京王線,芦花公園,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70777654/,35.6727496,139.6042747
上北沢第2コーポラス 3180万円（2LDK）,中古マンション,3180,50.22,2LDK,即引渡可,1971年1月,3.0,鉄骨8階建,東京都世田谷区上北沢４-30-10,京王線,八幡山,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71378110/,35.6708204,139.6185538
千歳マンション 3180万円（2LDK）,中古マンション,3180,58.32,2LDK,即引渡可,1971年7月,4.0,RC7階建,東京都世田谷区南烏山３-13-15,京王線,芦花公園,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70769987/,35.6727496,139.6042747
上北沢第２コーポラス 3180万円（2DK）,中古マンション,3180,50.22,2DK,相談,1971年1月,3.0,鉄骨8階建,東京都世田谷区上北沢４,京王線,八幡山,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71428470/,35.6696409,139.6219398
第2千歳船橋ヒミコマンション 3180万円（2LDK）,中古マンション,3180,52.21,2LDK,相談,1978年1月,2.0,RC6階建,東京都世田谷区船橋１,小田急線,千歳船橋,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70338457/,35.6494773,139.6209837
ハイツ池ノ上 3180万円（2LDK）,中古マンション,3180,50.44,2LDK,即引渡可,1965年11月,4.0,SRC7階地下1階建,東京都世田谷区代沢１,京王井の頭線,池ノ上,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71641458/,35.65746439999999,139.676462
上北沢第２コーポラス 3180万円（2LDK）,中古マンション,3180,50.22,2LDK,即引渡可,1971年1月,3.0,鉄骨8階建,東京都世田谷区上北沢４,京王線,八幡山,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71474386/,35.6696409,139.6219398
第2千歳船橋ヒミコマンション 3180万円（2LDK）,中古マンション,3180,52.21,2LDK,相談,1978年1月,2.0,RC6階建,東京都世田谷区船橋１-38-12,小田急線,千歳船橋,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70418701/,35.648694,139.618016
秀和奥沢レジデンス 3180万円（ワンルーム）,中古マンション,3180,39.43,ワンルーム,即引渡可,1968年12月,5.0,RC7階建,東京都世田谷区奥沢１,東急目黒線,奥沢,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71695899/,35.60091600000001,139.6771
千歳マンション 3180万円（2LDK）,中古マンション,3180,58.32,2LDK,相談,1971年7月,4.0,RC7階地下1階建,東京都世田谷区南烏山３-13-15,京王線,千歳烏山,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70884390/,35.6727496,139.6042747
上北沢第２コーポラス 3180万円（2DK）,中古マンション,3180,50.22,2DK,即引渡可,1971年1月,3.0,鉄骨8階建,東京都世田谷区上北沢４,京王線,八幡山,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71513623/,35.6696409,139.6219398
ライオンズマンション千歳船橋 3180万円（3DK）,中古マンション,3180,47.52,3DK,相談,1985年2月,3.0,RC5階建,東京都世田谷区船橋４,小田急線,千歳船橋,17,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71586070/,35.6550137,139.6190716
秀和奥沢レジデンス 3180万円（ワンルーム）,中古マンション,3180,39.43,ワンルーム,即引渡可,2004年6月,5.0,RC7階建,東京都世田谷区奥沢１-6-7,東急目黒線,奥沢,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70390515/,35.5990627,139.6772196
秀和奥沢レジデンス 3180万円（ワンルーム）,中古マンション,3180,39.43,ワンルーム,相談,1968年12月,5.0,RC7階建,東京都世田谷区奥沢１,東急目黒線,奥沢,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70425160/,35.60091600000001,139.6771
千歳マンション 3180万円（2LDK+S（納戸））,中古マンション,3180,58.32,2LDK+S（納戸）,即引渡可,1971年7月,4.0,RC7階地下1階建一部RC,東京都世田谷区南烏山３-13-15,京王線,芦花公園,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70884189/,35.6727496,139.6042747
ハイツ池ノ上 3180万円（2DK）,中古マンション,3180,50.44,2DK,相談,1965年11月,4.0,SRC7階地下1階建,東京都世田谷区代沢１-27-1,京王井の頭線,池ノ上,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71683728/,35.65538859999999,139.6754453
上北沢第2コーポラス 3180万円（2LDK）,中古マンション,3180,50.22,2LDK,相談,1971年1月,3.0,鉄骨8階建,東京都世田谷区上北沢４-30-10,京王線,八幡山,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71397700/,35.6708204,139.6185538
千歳マンション 3180万円（2LDK）,中古マンション,3180,58.32,2LDK,相談,1971年7月,4.0,RC7階建,東京都世田谷区南烏山３,京王線,芦花公園,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71261216/,35.67166,139.6063258
ワコー若林 3180万円（1LDK）,中古マンション,3180,33.86,1LDK,相談,1981年8月,4.0,RC5階建,東京都世田谷区若林１,東急世田谷線,若林,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70886628/,35.6449383,139.6624281
秀和奥沢レジデンス 3180万円（ワンルーム）,中古マンション,3180,39.43,ワンルーム,相談,1968年12月,5.0,RC7階建,東京都世田谷区奥沢１,東急目黒線,奥沢,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70965872/,35.60091600000001,139.6771
パラスト芦花公園 3180万円（1LDK）,中古マンション,3180,41.67,1LDK,2023年3月予定,1977年7月,4.0,SRC8階建,東京都世田谷区粕谷２,京王線,八幡山,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71370786/,35.664544,139.6114238
パラスト芦花公園 3180万円（1LDK）,中古マンション,3180,41.67,1LDK,相談,1977年7月,4.0,SRC8階建,東京都世田谷区粕谷２-18-20,京王線,八幡山,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71506106/,35.6646028,139.6136145
ワコー若林マンション 3180万円（1LDK）,中古マンション,3180,33.86,1LDK,相談,1981年8月,4.0,RC5階建,東京都世田谷区若林１,東急田園都市線,三軒茶屋,13,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70966462/,35.6449383,139.6624281
秀和奥沢レジデンス 3180万円（ワンルーム）,中古マンション,3180,39.43,ワンルーム,相談,1968年12月,5.0,RC7階建,東京都世田谷区奥沢１,東急目黒線,奥沢,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71630640/,35.60091600000001,139.6771
秀和奥沢レジデンス 3180万円（1LDK）,中古マンション,3180,39.43,1LDK,相談,1968年12月,5.0,RC7階建,東京都世田谷区奥沢１,東急目黒線,奥沢,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70553827/,35.60091600000001,139.6771
秀和奥沢レジデンス 3180万円（ワンルーム）,中古マンション,3180,39.43,ワンルーム,相談,1968年12月,5.0,RC7階建,東京都世田谷区奥沢１,東急目黒線,奥沢,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70440801/,35.60091600000001,139.6771
秀和奥沢レジデンス 3180万円（ワンルーム）,中古マンション,3180,39.43,ワンルーム,相談,1968年12月,5.0,RC7階建,東京都世田谷区奥沢１,東急目黒線,奥沢,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71661942/,35.60091600000001,139.6771
上北沢第二コーポラス 3180万円（2LDK）,中古マンション,3180,50.22,2LDK,相談,1971年1月,3.0,RC8階建,東京都世田谷区上北沢４,京王線,八幡山,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71690499/,35.6696409,139.6219398
ライオンズマンション上馬 3180万円（2K）,中古マンション,3180,39.23,2K,即引渡可,1977年6月,4.0,RC5階建,東京都世田谷区上馬１,東急田園都市線,三軒茶屋,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71445461/,35.6383248,139.6688067
シャンボール弦巻 3190万円（1LDK）,中古マンション,3190,34.65,1LDK,即引渡可,1977年10月,4.0,RC5階建,東京都世田谷区弦巻２-9-5,東急田園都市線,駒沢大学,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70587933/,35.6360779,139.6538579
グリーンサイド 3190万円（1LDK）,中古マンション,3190,38.02,1LDK,相談,1965年12月,3.0,RC6階建,東京都世田谷区三宿１,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71639563/,35.6489207,139.6751861
ユニーブル世田谷明大前 3200万円（1K）,中古マンション,3200,26.21,1K,相談,2009年10月,7.0,RC7階地下1階建,東京都世田谷区松原１-38-23,京王線,明大前,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71549973/,35.6696522,139.6510678
エバ世田谷 3270万円（2DK）,中古マンション,3270,44.69,2DK,相談,1987年12月,1.0,RC4階建,東京都世田谷区世田谷４,東急世田谷線,世田谷,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71674121/,35.6454224,139.6522237
菱和パレス駒沢大学 3280万円（1DK）,中古マンション,3280,33.39,1DK,相談,1997年5月,3.0,RC5階地下1階建,東京都世田谷区駒沢２,東急田園都市線,駒沢大学,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70302228/,35.6348555,139.6573257
ライオンズマンション上野毛第３ 3280万円（2LDK）,中古マンション,3280,49.73,2LDK,即引渡可,1984年10月,1.0,RC5階建,東京都世田谷区野毛３,東急田園都市線,二子玉川,16,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71411503/,35.6059947,139.6369204
ライオンズマンション松原第２ 3280万円（1LDK）,中古マンション,3280,31.6,1LDK,相談,1986年8月,3.0,RC5階建,東京都世田谷区松原３-23,京王線,明大前,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71557430/,35.6655577,139.6457472
烏山南住宅　２号棟 3280万円（3DK）,中古マンション,3280,59.22,3DK,即引渡可,1971年1月,2.0,SRC7階建,東京都世田谷区南烏山２,京王線,芦花公園,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71349698/,35.6682212,139.6063258
ライオンズマンション松原第２ 3280万円（1DK）,中古マンション,3280,31.64,1DK,相談,1986年8月,3.0,RC5階建,東京都世田谷区松原３,京王線,下高井戸,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71706973/,35.6655983,139.6439339
藤和三宿コープ 3280万円（ワンルーム）,中古マンション,3280,34.02,ワンルーム,即引渡可,1984年2月,3.0,RC4階建,東京都世田谷区三宿１,東急田園都市線,三軒茶屋,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70597597/,35.6489207,139.6751861
上馬第二コーポラス 3280万円（1LDK）,中古マンション,3280,42.91,1LDK,相談,1968年7月,1.0,鉄骨6階建,東京都世田谷区上馬４,東急田園都市線,駒沢大学,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70345606/,35.6363945,139.6611525
桜新町スカイマンション 3280万円（1LDK）,中古マンション,3280,37.99,1LDK,相談,1985年3月,3.0,RC5階建,東京都世田谷区弦巻３,東急田園都市線,桜新町,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71060378/,35.6371212,139.6458469
ライオンズマンション松原第2 3280万円（1LDK）,中古マンション,3280,31.64,1LDK,相談,1986年4月,3.0,RC5階建,東京都世田谷区松原３,京王線,下高井戸,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71591951/,35.6655983,139.6439339
ハウス深沢 3280万円（2DK）,中古マンション,3280,47.66,2DK,相談,1979年10月,2.0,RC4階建,東京都世田谷区深沢８-10-11,東急田園都市線,桜新町,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71673337/,35.6268523,139.6442926
ライオンズマンション松原第２ 3280万円（1LDK）,中古マンション,3280,31.64,1LDK,相談,1986年8月,3.0,RC5階建,東京都世田谷区松原３,京王線,下高井戸,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70424630/,35.6655983,139.6439339
シティインデックス用賀 3280万円（1DK）,中古マンション,3280,32.0,1DK,相談,2010年2月,9.0,RC13階建,東京都世田谷区瀬田３,東急田園都市線,用賀,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71418098/,35.6210313,139.6343703
